GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000102901	16	67862060	67881714	22	4	443093	0.30649	0.37961	CENPT
ENSG00000168286	16	67876213	67878097	2	1	443093	1.2793	0.10039	THAP11
ENSG00000102898	16	67880635	67906470	38	8	443093	0.36744	0.35665	NUTF2
ENSG00000038358	16	67906926	67918406	12	4	443093	-0.47921	0.68411	EDC4
ENSG00000188038	16	67918708	67922758	5	3	443093	0.9784	0.16394	NRN1L
ENSG00000159792	16	67927175	67963581	39	7	443093	-0.29645	0.61656	PSKH1
ENSG00000141086	16	67961543	67966317	2	1	443093	0.99392	0.16013	CTRL
ENSG00000261884	16	67963517	67969920	4	2	443093	0.72418	0.23448	CTC-479C5.12
ENSG00000205220	16	67968405	67970990	2	1	443093	0.33038	0.37056	PSMB10
ENSG00000213398	16	67973653	67978034	3	2	443093	-0.41251	0.66002	LCAT
ENSG00000124067	16	67977377	68003504	30	9	443093	-0.23096	0.59133	SLC12A4
ENSG00000141096	16	68009566	68014732	9	5	443093	0.35879	0.35987	DPEP3
ENSG00000167261	16	68021297	68034489	15	4	443093	0.93207	0.17565	DPEP2
ENSG00000167264	16	68021649	68113223	129	13	443093	0.5548	0.28951	DUS2
ENSG00000182810	16	68055179	68057770	2	1	443093	0.64883	0.25822	DDX28
ENSG00000072736	16	68118654	68263162	245	13	443093	0.47605	0.31702	NFATC3
ENSG00000103067	16	68263014	68272005	4	2	443093	-0.061958	0.5247	ESRP2
ENSG00000103066	16	68279207	68294961	33	6	443093	0.25674	0.39869	PLA2G15
ENSG00000103064	16	68298433	68335722	62	10	443093	0.43199	0.33288	SLC7A6
ENSG00000103061	16	68318406	68344849	48	11	443093	0.077445	0.46913	SLC7A6OS
ENSG00000132600	16	68344877	68392466	133	13	443093	-0.09535	0.53798	PRMT7
ENSG00000103056	16	68392231	68482591	183	22	443093	-0.30799	0.62095	SMPD3
ENSG00000184939	16	68563993	68609975	197	8	443093	0.45341	0.32513	ZFP90
ENSG00000062038	16	68670092	68756519	251	21	443093	1.0043	0.15763	CDH3
ENSG00000039068	16	68771128	68869451	308	24	443093	0.97113	0.16574	CDH1
ENSG00000103047	16	68877507	69119083	490	29	443093	1.6106	0.053636	TANGO6
ENSG00000103044	16	69139467	69152622	22	8	443093	-1.0636	0.85625	HAS3
ENSG00000168802	16	69151913	69166487	28	10	443093	-0.32309	0.62669	CHTF8
ENSG00000263203	16	69152757	69154331	4	2	443093	-0.21162	0.5838	CHTF8
ENSG00000141076	16	69165194	69265033	189	25	443093	0.1403	0.44421	CIRH1A
ENSG00000168807	16	69221032	69342955	250	23	443093	0.35935	0.35967	SNTB2
ENSG00000260914	16	69333585	69354614	39	6	443093	0.74907	0.22691	RP11-343C2.11
ENSG00000132612	16	69345259	69358949	38	7	443093	0.17331	0.4312	VPS4A
ENSG00000213380	16	69354043	69373570	45	7	443093	-0.56166	0.71283	COG8
ENSG00000258429	16	69362524	69364498	5	2	443093	-0.80969	0.79094	PDF
ENSG00000272617	16	69362547	69368774	13	4	443093	-0.24442	0.59655	RP11-343C2.12
ENSG00000260371	16	69368994	69390209	39	10	443093	-1.0947	0.86318	RP11-343C2.9
ENSG00000259900	16	69369179	69385633	36	9	443093	-0.93789	0.82585	RP11-343C2.7
ENSG00000132603	16	69373333	69377014	15	5	443093	-1.0595	0.8553	NIP7
ENSG00000157315	16	69377151	69385712	18	7	443093	-0.80852	0.7906	TMED6
ENSG00000132604	16	69389464	69442474	94	15	443093	-1.1161	0.86782	TERF2
ENSG00000103018	16	69458428	69500169	137	17	443093	-1.4338	0.92418	CYB5B
ENSG00000102908	16	69598997	69738569	303	16	443093	-0.5333	0.70309	NFAT5
ENSG00000181019	16	69740899	69760854	59	14	443093	0.28922	0.38621	NQO1
ENSG00000141101	16	69775770	69788843	27	7	443093	-0.051527	0.52055	NOB1
ENSG00000198373	16	69796209	69975644	475	28	443093	-0.16162	0.5642	WWP2
ENSG00000157322	16	69984810	69998141	27	7	443093	-2.9324	0.99832	CLEC18A
ENSG00000090857	16	70147529	70195203	104	19	443093	-2.4617	0.99309	PDPR
ENSG00000157335	16	70207225	70221264	8	5	443093	-1.5497	0.93939	CLEC18C
ENSG00000269866	16	70258261	70258641	1	1	443093	-0.050656	0.5202	FKSG63
ENSG00000090861	16	70286198	70323446	34	15	443093	-1.1065	0.86574	AARS
ENSG00000157349	16	70323566	70369186	37	16	443093	-0.31465	0.62349	DDX19B
ENSG00000260537	16	70333097	70400163	70	23	443093	-1.1981	0.88456	RP11-529K1.3
ENSG00000168872	16	70380732	70407286	31	10	443093	-0.64272	0.7398	DDX19A
ENSG00000157350	16	70413338	70473140	65	23	443093	-1.2298	0.89061	ST3GAL2
ENSG00000157353	16	70488324	70514177	23	11	443093	-0.56775	0.7149	FUK
ENSG00000103051	16	70514471	70557468	59	10	443093	-0.77691	0.78139	COG4
ENSG00000189091	16	70557691	70608820	77	8	443093	-0.82162	0.79435	SF3B3
ENSG00000157368	16	70613798	70694585	291	17	443093	-0.96977	0.83392	IL34
ENSG00000132613	16	70695107	70719969	64	12	443093	-2.1093	0.98254	MTSS1L
ENSG00000268927	16	70695570	70699739	9	4	443093	-2.1082	0.98249	FLJ00418
ENSG00000103043	16	70721342	70835064	251	35	443093	-0.95739	0.83081	VAC14
ENSG00000157423	16	70841281	71264625	619	41	443093	1.0506	0.14672	HYDIN
ENSG00000180917	16	71315292	71323618	20	5	443093	2.4053	0.0080795	CMTR2
ENSG00000172137	16	71392616	71424341	107	13	443093	0.91222	0.18083	CALB2
ENSG00000167377	16	71481500	71496998	32	9	443093	-0.89058	0.81342	ZNF23
ENSG00000261611	16	71481503	71523214	73	13	443093	-0.6784	0.75124	AC010547.9
ENSG00000157429	16	71498453	71598992	178	24	443093	-0.14771	0.55871	ZNF19
ENSG00000140835	16	71559136	71572649	15	6	443093	-0.17613	0.5699	CHST4
ENSG00000198650	16	71599563	71611033	24	8	443093	0.44675	0.32753	TAT
ENSG00000140832	16	71660064	71676017	34	8	443093	1.2295	0.10943	MARVELD3
ENSG00000040199	16	71671738	71758604	183	17	443093	1.5693	0.058285	PHLPP2
ENSG00000166747	16	71762913	71843104	194	19	443093	1.6727	0.047198	AP1G1
ENSG00000224470	16	71879894	71919171	75	12	443093	0.81594	0.20727	ATXN1L
ENSG00000182149	16	71879899	71962913	186	19	443093	1.0011	0.1584	IST1
ENSG00000102984	16	71893583	71929239	70	11	443093	0.98552	0.16218	ZNF821
ENSG00000102967	16	72042487	72058954	51	9	443093	0.32089	0.37415	DHODH
ENSG00000140830	16	72078188	72128330	157	19	443093	-0.057433	0.5229	TXNL4B
ENSG00000257017	16	72088491	72094954	22	6	443093	-0.32925	0.62902	HP
ENSG00000261701	16	72088522	72111145	71	13	443093	-0.1593	0.56328	HPR
ENSG00000140829	16	72127461	72146811	54	8	443093	0.64568	0.25924	DHX38
ENSG00000118557	16	72146056	72210777	172	19	443093	0.035086	0.48601	PMFBP1
ENSG00000140836	16	72816784	73093597	763	95	443093	2.2931	0.010922	ZFHX3
ENSG00000197445	16	73160536	73178346	42	13	443093	0.18701	0.42583	C16orf47
ENSG00000103035	16	74330673	74340186	15	7	443093	0.28637	0.3873	PSMD7
ENSG00000196436	16	74411776	74425978	15	7	443093	1.3461	0.089127	NPIPB15
ENSG00000140839	16	74442529	74455368	15	7	443093	0.11841	0.45287	CLEC18B
ENSG00000090863	16	74485856	74641012	496	26	443093	-0.93508	0.82513	GLG1
ENSG00000168411	16	74655292	74700779	173	18	443093	0.9799	0.16357	RFWD3
ENSG00000168404	16	74705753	74734858	83	21	443093	1.1393	0.12728	MLKL
ENSG00000103089	16	74746853	74808729	223	35	443093	0.9545	0.16992	FA2H
ENSG00000103091	16	74907468	75034071	439	51	443093	-0.71849	0.76377	WDR59
ENSG00000186187	16	75032928	75144892	243	23	443093	0.9133	0.18054	ZNRF1
ENSG00000166816	16	75145758	75150669	5	2	443093	0.20122	0.42026	LDHD
ENSG00000184517	16	75182390	75206134	115	12	443093	-0.50134	0.69194	ZFP1
ENSG00000168928	16	75237994	75241083	10	5	443093	-1.0997	0.86428	CTRB2
ENSG00000168925	16	75252898	75258822	32	7	443093	-1.1521	0.87537	CTRB1
ENSG00000050820	16	75262928	75301951	174	17	443093	-1.3227	0.90703	BCAR1
ENSG00000153774	16	75327596	75467383	525	16	443093	-0.46341	0.67846	CFDP1
ENSG00000261717	16	75446582	75498604	223	13	443093	-0.19087	0.57569	RP11-77K12.1
ENSG00000166822	16	75476952	75499395	103	11	443093	0.13997	0.44434	TMEM170A
ENSG00000183196	16	75510949	75529282	50	15	443093	-0.43468	0.6681	CHST6
ENSG00000260092	16	75562430	75579326	70	7	443093	0.12985	0.44834	RP11-77K12.7
ENSG00000135702	16	75562433	75569145	23	5	443093	0.073106	0.47086	CHST5
ENSG00000205084	16	75572015	75590184	69	7	443093	0.15193	0.43962	TMEM231
ENSG00000034713	16	75600249	75611779	26	6	443093	-0.43815	0.66936	GABARAPL2
ENSG00000065457	16	75630879	75657198	100	15	443093	0.16097	0.43606	ADAT1
ENSG00000065427	16	75661622	75682541	72	13	443093	-0.4207	0.66301	KARS
ENSG00000166848	16	75681684	75795770	357	19	443093	-0.29754	0.61697	TERF2IP
ENSG00000214325	16	75728367	75734089	16	5	443093	-0.22787	0.59013	AC025287.1
ENSG00000152910	16	76311176	76593135	1302	49	443093	0.4348	0.33185	CNTNAP4
ENSG00000261833	16	76587314	76669520	246	48	443093	-0.76032	0.77647	RP11-58C22.1
ENSG00000103111	16	77224732	77236302	50	9	443093	-0.20216	0.5801	MON1B
ENSG00000205078	16	77233294	77247112	82	12	443093	-0.2187	0.58656	SYCE1L
ENSG00000140873	16	77281710	77469011	1049	49	443093	0.79429	0.21351	ADAMTS18
ENSG00000140876	16	77756411	77776157	142	20	443093	-0.96357	0.83237	NUDT7
ENSG00000171724	16	77822427	78014004	873	108	443093	-0.80726	0.79024	VAT1L
ENSG00000166509	16	78056412	78100658	407	16	443093	0.40898	0.34128	CLEC3A
ENSG00000186153	16	78133310	79246564	7273	350	443093	-0.21135	0.58369	WWOX
ENSG00000178573	16	79619740	79634611	54	16	443093	-0.53861	0.70492	MAF
ENSG00000168589	16	80574631	80584657	47	6	443093	-1.7466	0.95964	DYNLRB2
ENSG00000166446	16	80631803	80838226	828	51	443093	0.53231	0.29726	CDYL2
ENSG00000103121	16	81009698	81053875	234	9	443093	0.72868	0.2331	CMC2
ENSG00000166451	16	81040103	81066719	89	6	443093	-0.1805	0.57162	CENPN
ENSG00000166454	16	81069452	81080963	25	4	443093	-0.73953	0.77021	ATMIN
ENSG00000166455	16	81087102	81110872	69	7	443093	-0.67925	0.75151	C16orf46
ENSG00000140905	16	81115566	81130008	74	3	443093	-0.080426	0.53205	GCSH
ENSG00000135697	16	81272053	81324747	215	28	443093	-1.2537	0.89502	BCMO1
ENSG00000261609	16	81348557	81424489	321	26	443093	-1.9014	0.97138	GAN
ENSG00000153815	16	81478775	81745367	1188	110	443093	-0.77617	0.78118	CMIP
ENSG00000197943	16	81772702	81991899	1387	112	443093	2.2922	0.010946	PLCG2
ENSG00000184860	16	82031221	82045093	28	14	443093	-1.3358	0.90919	SDR42E1
ENSG00000086696	16	82068609	82132139	120	17	443093	-0.89162	0.8137	HSD17B2
ENSG00000135698	16	82181403	82203831	219	13	443093	0.72866	0.23311	MPHOSPH6
ENSG00000140945	16	82660408	83830204	6930	333	443093	-1.6256	0.94799	CDH13
ENSG00000230989	16	83841448	83853342	46	11	443093	0.27653	0.39107	HSBP1
ENSG00000103150	16	83932731	83949787	112	10	443093	0.77824	0.21821	MLYCD
ENSG00000260300	16	83941738	83985058	256	29	443093	1.6565	0.048807	RP11-505K9.4
ENSG00000140961	16	83981887	83999937	145	19	443093	1.957	0.025175	OSGIN1
ENSG00000103154	16	84002237	84036381	301	22	443093	-0.66625	0.74737	NECAB2
ENSG00000166558	16	84043272	84076241	339	49	443093	1.7213	0.042596	SLC38A8
ENSG00000140943	16	84087368	84150511	300	27	443093	0.17646	0.42997	MBTPS1
ENSG00000103160	16	84155886	84178797	66	12	443093	0.76516	0.22209	HSDL1
ENSG00000154099	16	84178865	84212373	171	27	443093	1.8646	0.031117	DNAAF1
ENSG00000103168	16	84211458	84220669	53	11	443093	0.91002	0.18141	TAF1C
ENSG00000140955	16	84224744	84230774	36	10	443093	-0.81139	0.79143	ADAD2
ENSG00000168418	16	84255823	84273356	91	17	443093	-0.20395	0.5808	KCNG4
ENSG00000103175	16	84328252	84363450	222	45	443093	1.1248	0.13034	WFDC1
ENSG00000064270	16	84402133	84497793	754	71	443093	0.97136	0.16568	ATP2C2
ENSG00000140950	16	84511681	84587639	618	43	443093	1.0213	0.15356	TLDC1
ENSG00000103187	16	84599200	84651683	292	41	443093	-0.15166	0.56027	COTL1
ENSG00000135686	16	84682131	84701292	87	14	443093	-0.26873	0.60593	KLHL36
ENSG00000103194	16	84733584	84813528	352	23	443093	-0.80767	0.79036	USP10
ENSG00000103196	16	84853590	84954374	542	50	443093	-0.90279	0.81668	CRISPLD2
ENSG00000153786	16	85007787	85045141	198	18	443093	1.0822	0.13958	ZDHHC7
ENSG00000135709	16	85061375	85127836	339	27	443093	-1.2307	0.89079	KIAA0513
ENSG00000153789	16	85131965	85146114	97	17	443093	0.53008	0.29803	FAM92B
ENSG00000262601	16	85204882	85218969	65	17	443093	0.1699	0.43255	CTC-786C10.1
ENSG00000261567	16	85391069	85393055	6	3	443093	1.7366	0.041228	RP11-680G10.1
ENSG00000131149	16	85645015	85709810	206	43	443093	-1.6669	0.95223	GSE1
ENSG00000131153	16	85709804	85723679	50	7	443093	-1.9445	0.97408	GINS2
ENSG00000154102	16	85723690	85784735	241	22	443093	-1.0772	0.85929	C16orf74
ENSG00000131148	16	85805364	85833214	94	10	443093	-1.2613	0.8964	EMC8
ENSG00000131143	16	85832239	85840650	18	5	443093	-0.41869	0.66228	COX4I1
ENSG00000140968	16	85932409	85956215	88	13	443093	-1.1242	0.86954	IRF8
ENSG00000103241	16	86544133	86548076	17	7	443093	-0.59035	0.72252	FOXF1
ENSG00000103248	16	86563782	86588841	104	14	443093	0.14616	0.4419	MTHFSD
ENSG00000176678	16	86609974	86615303	16	7	443093	0.91999	0.17879	FOXL1
ENSG00000260456	16	87117168	87351022	1144	76	443093	0.28442	0.38804	C16orf95
ENSG00000131152	16	87336482	87367879	143	23	443093	-0.83701	0.79871	RP11-178L8.4
ENSG00000103264	16	87360593	87425748	220	32	443093	-0.46552	0.67922	FBXO31
ENSG00000140941	16	87417601	87438385	79	16	443093	-1.9191	0.97252	MAP1LC3B
ENSG00000140948	16	87439852	87525651	339	15	443093	-2.2045	0.98625	ZCCHC14
ENSG00000154118	16	87635441	87731762	567	58	443093	2.3913	0.0083953	JPH3
ENSG00000226180	16	87727144	87729753	11	3	443093	2.0122	0.022101	AC010536.1
ENSG00000104731	16	87730091	87799598	375	27	443093	1.2654	0.10287	KLHDC4
ENSG00000205047	16	87731749	87739290	42	9	443093	1.0324	0.15093	FLJ00104
ENSG00000103257	16	87863629	87903094	208	29	443093	0.99325	0.16029	SLC7A5
ENSG00000174990	16	87921625	87970135	275	44	443093	1.212	0.11275	CA5A
ENSG00000172530	16	87982850	88110924	679	22	443093	1.3063	0.09572	BANP
ENSG00000225614	16	88493879	88507165	35	14	443093	1.5727	0.05789	ZNF469
ENSG00000179588	16	88519725	88603424	390	39	443093	1.2388	0.10771	ZFPM1
ENSG00000158545	16	88636789	88698374	241	33	443093	-0.10308	0.54105	ZC3H18
ENSG00000124391	16	88704999	88706881	4	2	443093	-0.081181	0.53235	IL17C
ENSG00000051523	16	88709691	88717560	39	12	443093	0.22618	0.41053	CYBA
ENSG00000167508	16	88718343	88729569	41	10	443093	0.52894	0.29842	MVD
ENSG00000185669	16	88744090	88752901	18	6	443093	-0.29732	0.61689	SNAI3
ENSG00000158717	16	88762903	88772829	54	15	443093	0.094272	0.46245	RNF166
ENSG00000174177	16	88772871	88781794	65	12	443093	1.3179	0.093775	CTU2
ENSG00000103335	16	88781751	88851619	437	51	443093	-0.78767	0.78456	PIEZO1
ENSG00000167513	16	88869621	88875666	25	4	443093	0.043921	0.48248	CDT1
ENSG00000198931	16	88875747	88878352	8	4	443093	-0.76583	0.77811	APRT
ENSG00000141012	16	88880142	88923378	307	21	443093	-0.28901	0.61371	GALNS
ENSG00000269422	16	88894366	88894545	2	1	443093	-0.66403	0.74667	AC092384.1
ENSG00000167515	16	88922628	88929094	29	5	443093	1.0871	0.1385	TRAPPC2L
ENSG00000205022	16	88928034	88933068	25	7	443093	1.4903	0.068068	PABPN1L
ENSG00000129993	16	88941266	89043612	515	38	443093	0.33542	0.36865	CBFA2T3
ENSG00000205018	16	89006197	89017932	27	7	443093	0.47998	0.31562	RP11-830F9.6
ENSG00000176715	16	89154783	89222254	388	22	443093	-0.047565	0.51897	ACSF3
ENSG00000129910	16	89238175	89261900	98	14	443093	0.72599	0.23392	CDH15
ENSG00000259803	16	89262406	89268072	22	6	443093	0.99282	0.1604	SLC22A31
ENSG00000170100	16	89284118	89295363	66	7	443093	-0.94388	0.82738	ZNF778
ENSG00000167522	16	89334038	89556969	520	30	443093	0.56157	0.28721	ANKRD11
ENSG00000268218	16	89334512	89339452	16	6	443093	1.9564	0.025211	AC137932.1
ENSG00000197912	16	89557325	89624176	239	13	443093	-0.684	0.75301	SPG7
ENSG00000167526	16	89627065	89630950	17	2	443093	-0.11917	0.54743	RPL13
ENSG00000178773	16	89642176	89663654	123	25	443093	0.73421	0.23141	CPNE7
ENSG00000015413	16	89679716	89704839	91	15	443093	1.1079	0.13396	DPEP1
ENSG00000131165	16	89710839	89724253	73	14	443093	0.91871	0.17912	CHMP1A
ENSG00000167523	16	89724210	89737680	56	12	443093	0.71162	0.23835	SPATA33
ENSG00000185324	16	89747145	89762772	68	11	443093	1.4793	0.069532	CDK10
ENSG00000260259	16	89749028	89752977	23	6	443093	1.3698	0.085368	RP11-368I7.4
ENSG00000158792	16	89762751	89768113	17	5	443093	1.8056	0.035487	SPATA2L
ENSG00000075399	16	89773542	89787394	44	14	443093	1.5035	0.06635	VPS9D1
ENSG00000158805	16	89786808	89807311	124	17	443093	1.2254	0.11021	ZNF276
ENSG00000187741	16	89803957	89883065	483	17	443093	0.74751	0.22738	FANCA
ENSG00000204991	16	89884587	89937727	208	19	443093	0.75901	0.22392	SPIRE2
ENSG00000141002	16	89940000	89977792	179	12	443093	1.5927	0.055618	TCF25
ENSG00000258839	16	89978527	89987385	44	9	443093	2.93	0.001695	MC1R
ENSG00000198211	16	89985573	90002500	73	15	443093	0.88947	0.18687	TUBB3
ENSG00000258947	16	89987800	90005169	79	14	443093	0.61167	0.27038	TUBB3
ENSG00000140995	16	90014333	90034468	120	19	443093	-0.92355	0.82214	DEF8
ENSG00000177946	16	90036206	90038942	9	4	443093	-0.93507	0.82512	CENPBD1
ENSG00000003249	16	90071273	90086536	75	15	443093	-1.1652	0.87804	DBNDD1
ENSG00000141013	16	90086037	90111383	145	17	443093	-1.0569	0.85473	GAS8
ENSG00000221819	16	90095316	90096309	9	3	443093	-0.096079	0.53827	C16orf3
ENSG00000126856	16	90122974	90158480	134	17	443093	0.032108	0.48719	PRDM7
ENSG00000272636	17	5810	31427	78	10	443093	0.54379	0.29329	DOC2B
ENSG00000181031	17	62293	236045	1191	145	443093	0.53382	0.29673	RPH3AL
ENSG00000187624	17	260118	273510	47	9	443093	-0.018299	0.5073	C17orf97
ENSG00000183688	17	289769	295730	19	6	443093	0.51135	0.30455	FAM101B
ENSG00000141252	17	411908	624957	849	34	443093	-0.020134	0.50803	VPS53
ENSG00000167695	17	635652	646206	37	9	443093	-0.91981	0.82116	FAM57A
ENSG00000179409	17	647654	657239	38	9	443093	-0.098758	0.53933	GEMIN4
ENSG00000167699	17	660337	685581	79	13	443093	-0.93922	0.82619	GLOD4
ENSG00000171861	17	685513	695749	32	8	443093	-0.1028	0.54094	RNMTL1
ENSG00000167693	17	702553	883010	1165	129	443093	-0.18214	0.57227	NXN
ENSG00000262003	17	812872	814452	8	2	443093	-0.72296	0.76515	RP11-676J12.7
ENSG00000177370	17	900357	906911	19	7	443093	0.11631	0.4537	TIMM22
ENSG00000159842	17	906758	1132315	1072	133	443093	0.58919	0.27787	ABR
ENSG00000205899	17	1173853	1174754	1	1	443093	1.3127	0.09464	BHLHA9
ENSG00000184811	17	1182957	1204281	138	21	443093	-0.70557	0.75977	TUSC5
ENSG00000108953	17	1247566	1303672	227	27	443093	2.2094	0.013574	YWHAE
ENSG00000167193	17	1323983	1366456	140	18	443093	1.0105	0.15613	CRK
ENSG00000197879	17	1367392	1396106	109	33	443093	1.6379	0.050721	MYO1C
ENSG00000132376	17	1397865	1420182	97	15	443093	1.0502	0.14681	INPP5K
ENSG00000174238	17	1421012	1466110	154	16	443093	1.4549	0.072855	PITPNA
ENSG00000167703	17	1472561	1532180	264	52	443093	-0.94951	0.82882	SLC43A2
ENSG00000074660	17	1537152	1549041	28	7	443093	0.96217	0.16798	SCARF1
ENSG00000167705	17	1549444	1553371	8	2	443093	-1.2494	0.89424	RILP
ENSG00000174231	17	1553923	1588176	111	11	443093	-0.012936	0.50516	PRPF8
ENSG00000185561	17	1611064	1613732	5	2	443093	0.029647	0.48817	TLCD2
ENSG00000167716	17	1619817	1641893	67	10	443093	0.35554	0.36109	WDR81
ENSG00000167711	17	1646130	1658562	56	9	443093	0.28098	0.38936	SERPINF2
ENSG00000132386	17	1665253	1680868	73	11	443093	1.4182	0.078073	SERPINF1
ENSG00000186532	17	1682779	1733928	205	19	443093	-0.41408	0.66059	SMYD4
ENSG00000132383	17	1732996	1803376	206	19	443093	-2.1026	0.98225	RPA1
ENSG00000185924	17	1837971	1928639	389	42	443093	0.043067	0.48282	RTN4RL1
ENSG00000108963	17	1933404	1946724	43	13	443093	1.1017	0.1353	DPH1
ENSG00000262664	17	1945327	1946724	6	2	443093	-1.3363	0.90927	OVCA2
ENSG00000177374	17	1957448	1962981	12	5	443093	-0.63024	0.73573	HIC1
ENSG00000070366	17	1963133	2207065	666	23	443093	0.022922	0.49086	SMG6
ENSG00000167720	17	2206677	2228554	36	9	443093	1.0216	0.15348	SRR
ENSG00000167721	17	2225797	2240801	24	8	443093	0.28282	0.38866	TSR1
ENSG00000141258	17	2240792	2284352	187	24	443093	0.89109	0.18644	SGSM2
ENSG00000070444	17	2287354	2304412	51	9	443093	0.65821	0.2552	MNT
ENSG00000127804	17	2308856	2415185	297	36	443093	-0.35019	0.6369	METTL16
ENSG00000205821	17	2310279	2318731	44	9	443093	-0.74891	0.77304	AC006435.1
ENSG00000007168	17	2496504	2588909	197	13	443093	-0.057406	0.52289	PAFAH1B1
ENSG00000132361	17	2592680	2615957	47	8	443093	-0.91779	0.82064	CLUH
ENSG00000132359	17	2680350	2941033	1122	147	443093	-0.37036	0.64444	RAP1GAP2
ENSG00000262628	17	2965963	2966901	5	2	443093	-0.4737	0.68214	OR1D5
ENSG00000184166	17	2995352	2996290	3	1	443093	-0.83472	0.79806	OR1D2
ENSG00000172150	17	3100813	3101742	5	2	443093	-1.2171	0.88821	OR1A2
ENSG00000172146	17	3118915	3119844	7	3	443093	0.52206	0.30081	OR1A1
ENSG00000221882	17	3181193	3182268	4	2	443093	0.6914	0.24466	OR3A2
ENSG00000180090	17	3194929	3195876	1	1	443093	0.85275	0.1969	OR3A1
ENSG00000180016	17	3300398	3301704	3	2	443093	-0.95142	0.8293	OR1E1
ENSG00000159961	17	3323862	3324827	4	2	443093	-1.3471	0.91102	OR3A3
ENSG00000127780	17	3336164	3337135	2	1	443093	1.0945	0.13687	OR1E2
ENSG00000141255	17	3343313	3417146	311	30	443093	-0.1512	0.56009	SPATA22
ENSG00000108381	17	3375668	3406713	104	22	443093	-0.24214	0.59566	ASPA
ENSG00000167723	17	3413796	3461289	262	36	443093	-0.19441	0.57707	TRPV3
ENSG00000196689	17	3468738	3500392	166	28	443093	-0.7744	0.78065	TRPV1
ENSG00000262304	17	3468738	3539543	323	37	443093	-0.13534	0.55383	SHPK
ENSG00000197417	17	3511556	3539616	120	23	443093	0.57591	0.28234	SHPK
ENSG00000040531	17	3539762	3564836	121	13	443093	-0.93027	0.82388	CTNS
ENSG00000213977	17	3566196	3571976	17	6	443093	0.56826	0.28493	TAX1BP3
ENSG00000257950	17	3566357	3599488	94	16	443093	0.066425	0.47352	P2RX5-TAX1BP3
ENSG00000127774	17	3572109	3572962	1	1	443093	-1.11	0.8665	EMC6
ENSG00000083454	17	3575493	3599698	76	13	443093	-0.004095	0.50163	P2RX5
ENSG00000083457	17	3617922	3704537	340	38	443093	-0.91648	0.82029	ITGAE
ENSG00000177602	17	3627211	3630067	10	2	443093	-0.52536	0.70034	GSG2
ENSG00000074356	17	3714460	3749545	109	18	443093	-0.84903	0.80207	C17orf85
ENSG00000004660	17	3763609	3798185	143	35	443093	-1.9909	0.97675	CAMKK1
ENSG00000108405	17	3799886	3819794	61	12	443093	-1.1298	0.87072	P2RX1
ENSG00000074370	17	3827169	3867736	164	19	443093	0.12104	0.45183	ATP2A3
ENSG00000074755	17	3907739	4046314	489	18	443093	1.5251	0.06362	ZZEF1
ENSG00000167740	17	4046462	4090605	130	13	443093	1.8809	0.029991	CYB5D2
ENSG00000185722	17	4067201	4167274	197	16	443093	2.6579	0.0039316	ANKFY1
ENSG00000132388	17	4172554	4269923	146	9	443093	0.35041	0.36301	UBE2G1
ENSG00000182557	17	4336983	4391503	337	36	443093	0.052042	0.47925	SPNS3
ENSG00000183018	17	4402133	4442330	157	31	443093	0.16483	0.43454	SPNS2
ENSG00000132382	17	4442192	4458926	59	20	443093	0.76862	0.22106	MYBBP1A
ENSG00000167741	17	4460222	4464113	13	5	443093	0.027008	0.48923	GGT6
ENSG00000188176	17	4487294	4511614	115	25	443093	0.74926	0.22685	SMTNL2
ENSG00000161905	17	4534197	4545589	48	14	443093	0.61813	0.26824	ALOX15
ENSG00000141456	17	4574679	4607632	93	10	443093	1.025	0.15269	PELP1
ENSG00000141480	17	4613784	4624794	27	6	443093	1.0151	0.15503	ARRB2
ENSG00000161920	17	4634723	4636905	4	2	443093	1.9797	0.02387	MED11
ENSG00000161921	17	4636821	4643217	29	5	443093	0.59727	0.27516	CXCL16
ENSG00000141497	17	4643319	4649411	18	9	443093	1.0266	0.15231	ZMYND15
ENSG00000142484	17	4675179	4686506	38	9	443093	-0.22453	0.58883	TM4SF5
ENSG00000182853	17	4688580	4689728	3	1	443093	-2.037	0.97918	VMO1
ENSG00000182327	17	4692254	4693685	3	2	443093	-0.65289	0.74309	GLTPD2
ENSG00000142507	17	4699439	4701790	9	5	443093	0.93867	0.17395	PSMB6
ENSG00000129219	17	4710391	4726729	54	13	443093	0.58429	0.27951	PLD2
ENSG00000141503	17	4736683	4801356	191	21	443093	-0.59733	0.72486	MINK1
ENSG00000108556	17	4801069	4806369	24	7	443093	-1.1508	0.87509	CHRNE
ENSG00000205710	17	4802713	4806227	9	4	443093	-0.90134	0.8163	C17orf107
ENSG00000185245	17	4835592	4838325	9	5	443093	-0.98695	0.83817	GP1BA
ENSG00000108528	17	4840425	4843546	3	1	443093	-1.1766	0.88032	SLC25A11
ENSG00000108523	17	4843303	4848517	12	5	443093	-0.56927	0.71541	RNF167
ENSG00000108518	17	4848947	4852356	13	6	443093	-0.71384	0.76234	PFN1
ENSG00000108515	17	4851387	4860426	13	6	443093	0.28305	0.38857	ENO3
ENSG00000091640	17	4862521	4871167	24	10	443093	-1.2564	0.89552	SPAG7
ENSG00000108509	17	4871287	4890960	61	13	443093	-1.032	0.84895	CAMTA2
