GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000129455	19	51499263	51505967	41	5	69917	-0.16353	0.56495	KLK8
ENSG00000269741	19	51499274	51512837	62	9	65436	-0.27055	0.60663	KLK9
ENSG00000213022	19	51503806	51512890	32	8	62713	-0.10942	0.54356	KLK9
ENSG00000129451	19	51515995	51523431	50	5	67164	-1.7572	0.96056	KLK10
ENSG00000167757	19	51525472	51531295	18	10	70096	0.18156	0.42796	KLK11
ENSG00000186474	19	51532348	51538486	12	4	69320	0.55683	0.28882	KLK12
ENSG00000167759	19	51559463	51568371	33	9	68407	-1.5919	0.9443	KLK13
ENSG00000129437	19	51580752	51587502	31	7	66633	-1.235	0.89158	KLK14
ENSG00000142544	19	51600863	51611627	40	7	71279	-2.2069	0.98634	CTU1
ENSG00000129450	19	51628165	51639908	29	11	57900	-0.46688	0.67971	SIGLEC9
ENSG00000168995	19	51645556	51656783	18	7	72505	-1.909	0.97187	SIGLEC7
ENSG00000105383	19	51728320	51747115	32	10	72382	-0.18897	0.57494	CD33
ENSG00000179213	19	51749603	51772584	75	11	72651	-1.6812	0.95364	SIGLECL1
ENSG00000142549	19	51815102	51833608	52	9	63747	1.0274	0.15212	IGLON5
ENSG00000186806	19	51834790	51845378	26	5	69697	0.33903	0.36729	VSIG10L
ENSG00000105379	19	51848423	51869672	120	13	63906	0.012195	0.49513	ETFB
ENSG00000269403	19	51853627	51871353	86	12	60513	-0.2406	0.59507	CTD-2616J11.11
ENSG00000160318	19	51870352	51872257	1	1	74219	-0.16391	0.5651	CLDND2
ENSG00000105374	19	51874860	51875969	2	1	74219	0.26937	0.39382	NKG7
ENSG00000105370	19	51883163	51891214	25	5	71867	1.1981	0.11543	LIM2
ENSG00000262874	19	51891543	51893828	17	1	74219	1.0428	0.14853	C19orf84
ENSG00000142512	19	51913275	51921057	34	8	72490	-0.99227	0.83947	SIGLEC10
ENSG00000105366	19	51954101	51961710	19	4	67218	-0.083246	0.53317	SIGLEC8
ENSG00000213822	19	51979838	51994206	80	9	68340	-0.76875	0.77898	CEACAM18
ENSG00000254521	19	51994611	52005043	88	14	70879	-1.1212	0.86891	SIGLEC12
ENSG00000105492	19	52022779	52035110	70	9	74219	-0.69146	0.75536	SIGLEC6
ENSG00000105497	19	52074551	52092991	71	15	67595	-0.47645	0.68312	ZNF175
ENSG00000167765	19	52095036	52097630	31	10	49564	-0.082512	0.53288	AC018755.1
ENSG00000105501	19	52114781	52150151	162	36	43276	-0.57399	0.71701	SIGLEC5
ENSG00000268500	19	52115344	52150142	159	36	42692	-0.55202	0.70953	SIGLEC5
ENSG00000254415	19	52145806	52150054	16	5	15427	0.38394	0.35051	SIGLEC14
ENSG00000105509	19	52216365	52227247	49	10	66705	0.77906	0.21797	HAS1
ENSG00000171051	19	52248425	52307363	268	38	68781	-0.34129	0.63356	FPR1
ENSG00000171049	19	52255279	52273779	82	14	67578	0.66644	0.25257	FPR2
ENSG00000187474	19	52298416	52329442	114	17	72401	0.087897	0.46498	FPR3
ENSG00000161551	19	52359055	52394203	209	13	71969	-0.061439	0.5245	ZNF577
ENSG00000198093	19	52392477	52408293	43	7	72852	-0.043809	0.51747	ZNF649
ENSG00000176024	19	52430400	52452012	81	9	73493	-0.66181	0.74595	ZNF613
ENSG00000256683	19	52467596	52490109	79	12	70303	0.51959	0.30167	ZNF350
ENSG00000197619	19	52494585	52511483	62	6	72322	1.1571	0.12362	ZNF615
ENSG00000142556	19	52516018	52533493	46	9	70992	0.45596	0.32421	ZNF614
ENSG00000256087	19	52534632	52598991	212	15	71096	0.76242	0.2229	ZNF432
ENSG00000197608	19	52567719	52599018	105	9	72539	0.5803	0.28086	ZNF841
ENSG00000204611	19	52616344	52643175	86	12	73177	-0.7874	0.78448	ZNF616
ENSG00000196267	19	52657117	52674896	56	13	72618	-1.3888	0.91755	ZNF836
ENSG00000105568	19	52693292	52730687	147	17	71714	-0.90282	0.81669	PPP2R1A
ENSG00000196214	19	52772824	52795977	138	16	69421	0.36788	0.35648	ZNF766
ENSG00000198464	19	52800430	52829175	96	17	70996	-1.5235	0.93619	ZNF480
ENSG00000167554	19	52839498	52871031	114	15	72021	0.3813	0.35149	ZNF610
ENSG00000221923	19	52873170	52889048	71	8	72563	-0.44101	0.6704	ZNF880
ENSG00000167555	19	52901102	52921665	49	8	55592	-3.803	0.99993	ZNF528
ENSG00000198633	19	52932440	52955568	180	9	63922	-0.5591	0.71195	ZNF534
ENSG00000258405	19	52956829	53015407	370	22	68566	-1.2137	0.88757	ZNF578
ENSG00000198482	19	53030905	53067717	185	14	63950	0.015717	0.49373	ZNF808
ENSG00000167562	19	53059075	53090427	194	29	63309	-0.33506	0.63121	ZNF701
ENSG00000167766	19	53097313	53193749	596	38	63483	0.94016	0.17357	ZNF83
ENSG00000213020	19	53206066	53238326	181	18	58372	-1.1265	0.87002	ZNF611
ENSG00000189190	19	53267448	53290044	149	28	66017	-0.21638	0.58566	ZNF600
ENSG00000198538	19	53300662	53360853	457	39	56520	-0.60585	0.72769	ZNF28
ENSG00000204604	19	53341261	53360902	125	13	62461	-0.05352	0.52134	ZNF468
ENSG00000182986	19	53367043	53400946	199	22	57147	-2.1254	0.98322	ZNF320
ENSG00000180257	19	53430388	53466164	164	24	69635	-1.601	0.94531	ZNF816
ENSG00000221874	19	53431728	53466076	154	24	69719	-1.5897	0.94405	ZNF321P
ENSG00000269526	19	53517174	53519375	3	2	54622	-0.12833	0.55106	ERVV-1
ENSG00000268964	19	53547991	53554329	26	4	38039	-0.15806	0.5628	ERVV-2
ENSG00000170949	19	53569859	53606689	198	29	68422	-1.6881	0.95431	ZNF160
ENSG00000170954	19	53611132	53636330	162	27	61689	0.76529	0.22205	ZNF415
ENSG00000197937	19	53627325	53662328	158	31	61079	-0.26659	0.60511	ZNF347
ENSG00000197497	19	53662466	53696639	157	21	64525	-1.0165	0.84529	ZNF665
ENSG00000197928	19	53731577	53758151	112	8	70518	0.24753	0.40225	ZNF677
ENSG00000196131	19	53761545	53765090	16	4	74219	-0.77923	0.78208	VN1R2
ENSG00000228567	19	53769929	53770972	1	1	15427	-1.4931	0.9323	VN1R4
ENSG00000163098	19	53792856	53794875	12	5	72933	-0.60974	0.72898	BIRC8
ENSG00000213799	19	53837002	53858122	134	26	66760	0.17049	0.43231	ZNF845
ENSG00000203326	19	53868946	53895470	149	22	64147	0.78552	0.21607	ZNF525
ENSG00000196417	19	53893046	53930574	247	34	62669	0.44007	0.32994	ZNF765
ENSG00000198346	19	53970989	54006950	257	34	64600	-0.98891	0.83865	ZNF813
ENSG00000130844	19	54024235	54083523	353	34	67216	0.52217	0.30078	ZNF331
ENSG00000268864	19	54102882	54106751	17	10	62765	2.5907	0.0047896	CTB-167G5.5
ENSG00000204595	19	54135310	54140263	18	5	66830	0.76208	0.22301	DPRX
ENSG00000142405	19	54296857	54327648	170	28	63317	-0.44943	0.67344	NLRP12
ENSG00000179820	19	54369477	54379691	23	5	67765	0.093747	0.46265	MYADM
ENSG00000126583	19	54382444	54410906	84	21	61884	0.51182	0.30439	PRKCG
ENSG00000105605	19	54412589	54447195	116	26	53655	-0.61348	0.73022	CACNG7
ENSG00000142408	19	54466294	54493469	97	14	68893	0.40881	0.34134	CACNG8
ENSG00000130433	19	54495542	54515923	90	15	67344	0.91671	0.17965	CACNG6
ENSG00000189068	19	54544079	54567207	140	26	55322	-1.5439	0.9387	VSTM1
ENSG00000248385	19	54573149	54584634	61	9	64342	0.27279	0.39251	TARM1
ENSG00000170909	19	54597933	54606000	39	12	59711	-1.2182	0.88843	OSCAR
ENSG00000170906	19	54606036	54612564	30	6	69271	-0.52759	0.70111	NDUFA3
ENSG00000105619	19	54610320	54619055	27	8	65864	-1.6538	0.95092	TFPT
ENSG00000105618	19	54618837	54635140	59	13	67781	-0.50436	0.69299	PRPF31
ENSG00000088038	19	54641444	54659419	55	12	68329	-1.4845	0.93117	CNOT3
ENSG00000105617	19	54658899	54663620	11	7	68609	-0.89756	0.81529	LENG1
ENSG00000167608	19	54663846	54676944	34	10	58767	-1.5845	0.94346	TMC4
ENSG00000125505	19	54677107	54693733	55	17	54152	0.24522	0.40314	MBOAT7
ENSG00000170892	19	54693789	54697585	9	3	55688	-0.014498	0.50578	TSEN34
ENSG00000170889	19	54704610	54752862	330	30	42833	1.4376	0.075267	RPS9
ENSG00000204577	19	54720147	54746602	200	28	31445	1.8142	0.034825	LILRB3
ENSG00000244482	19	54720737	54746649	202	29	31286	1.8259	0.033936	LILRA6
ENSG00000105609	19	54754263	54761164	44	12	56299	0.83758	0.20113	LILRB5
ENSG00000131042	19	54777675	54785039	45	11	37165	1.5424	0.061489	LILRB2
ENSG00000170866	19	54799854	54809952	18	6	51889	0.44146	0.32944	LILRA3
ENSG00000187116	19	54818353	54824409	14	5	64302	-0.099748	0.53973	LILRA5
ENSG00000239961	19	54844456	54850421	30	10	72162	-0.78578	0.784	LILRA4
ENSG00000167613	19	54865362	54882165	73	21	63338	1.3243	0.092703	LAIR1
ENSG00000167614	19	54926393	54948080	89	19	67655	0.59149	0.2771	TTYH1
ENSG00000167615	19	54960065	54973217	70	13	64248	0.75719	0.22447	LENG8
ENSG00000182909	19	54972981	54974894	8	4	51808	-0.12201	0.54855	LENG9
ENSG00000167617	19	54976210	54984411	21	6	64808	-0.16711	0.56636	CDC42EP5
ENSG00000167618	19	55009100	55021897	93	25	61450	-1.6726	0.9528	LAIR2
ENSG00000104970	19	55043909	55057053	49	17	65642	-0.81208	0.79163	KIR3DX1
ENSG00000239998	19	55084387	55099027	55	8	57010	-0.6212	0.73277	LILRA2
ENSG00000104972	19	55085346	55148979	417	21	61693	0.31555	0.37617	LILRB1
ENSG00000104974	19	55105047	55113555	66	7	54577	-0.33283	0.63037	LILRA1
ENSG00000224730	19	55147173	55150343	34	6	55198	1.0119	0.1558	AC009892.10
ENSG00000186818	19	55155340	55181810	159	27	62138	1.7118	0.043466	LILRB4
ENSG00000167633	19	55235969	55378448	759	38	41253	-0.61259	0.72993	KIR3DL1
ENSG00000242019	19	55235984	55248003	40	13	48002	-0.12446	0.54952	KIR3DL3
ENSG00000189013	19	55236002	55325972	288	30	42602	0.44102	0.3296	KIR2DL4
ENSG00000243772	19	55249980	55295776	171	19	32576	0.62191	0.267	KIR2DL3
ENSG00000125498	19	55281263	55295774	18	6	40376	0.40159	0.34399	KIR2DL1
ENSG00000240403	19	55361898	55378662	109	12	61220	-1.9795	0.97612	KIR3DL2
ENSG00000186431	19	55385704	55401838	140	20	68414	-1.9387	0.97373	FCAR
ENSG00000189430	19	55417508	55427508	47	10	68311	-1.3114	0.90514	NCR1
ENSG00000167634	19	55434877	55477680	227	39	63180	-0.74203	0.77097	NLRP7
ENSG00000022556	19	55464498	55512510	275	31	62057	-0.96195	0.83196	NLRP2
ENSG00000088053	19	55525073	55549632	146	16	66337	0.98234	0.16297	GP6
ENSG00000160439	19	55550476	55582659	210	27	66219	1.7795	0.037575	RDH13
ENSG00000131037	19	55583388	55599291	77	12	59111	0.29846	0.38268	EPS8L1
ENSG00000125503	19	55602281	55628927	59	15	57491	0.28692	0.38709	PPP1R12C
ENSG00000105048	19	55644162	55660722	50	15	59800	-0.3555	0.63889	TNNT1
ENSG00000129991	19	55663137	55669141	21	7	60221	-0.045104	0.51799	TNNI3
ENSG00000267110	19	55666125	55672039	31	6	53357	0.026834	0.4893	CTD-2587H24.4
ENSG00000167646	19	55670031	55678090	43	8	56445	0.30126	0.38161	DNAAF3
ENSG00000129990	19	55682567	55691809	65	9	67413	-0.061232	0.52441	SYT5
ENSG00000080031	19	55692616	55720874	138	29	65656	0.29404	0.38436	PTPRH
ENSG00000180089	19	55738007	55741647	13	4	74219	-0.3455	0.63514	TMEM86B
ENSG00000269808	19	55738587	55741647	10	3	74219	-0.21184	0.58388	AC010327.2
ENSG00000105063	19	55741148	55770363	69	20	67989	-0.51641	0.69721	PPP6R1
ENSG00000133265	19	55773599	55791749	37	9	69035	0.83716	0.20125	HSPBP1
ENSG00000160469	19	55793440	55823901	95	16	70506	1.0049	0.15747	BRSK1
ENSG00000180061	19	55824169	55845416	82	11	70975	1.1458	0.12594	TMEM150B
ENSG00000133247	19	55851221	55859488	33	9	71502	2.2812	0.011269	SUV420H2
ENSG00000267531	19	55851254	55856561	21	5	69950	2.253	0.012129	AC020922.1
ENSG00000160471	19	55860674	55866182	6	3	61849	1.1977	0.11551	COX6B2
ENSG00000267706	19	55863669	55870884	20	8	63858	1.9288	0.026878	CTD-2105E13.6
ENSG00000180043	19	55866276	55874628	33	8	48809	2.8104	0.0024741	FAM71E2
ENSG00000095752	19	55875757	55881831	24	7	64420	0.73529	0.23108	IL11
ENSG00000160472	19	55888204	55889612	4	2	30125	2.4469	0.0072051	TMEM190
ENSG00000233493	19	55890613	55895966	17	5	63844	1.2583	0.10414	TMEM238
ENSG00000108107	19	55896713	55914612	109	21	66783	1.1058	0.13442	RPL28
ENSG00000108106	19	55912652	55919145	18	8	70953	-0.094702	0.53772	UBE2S
ENSG00000187902	19	55940107	55954230	35	10	49022	0.89714	0.18482	SHISA7
ENSG00000063241	19	55964352	55973710	44	14	72532	0.49639	0.30981	ISOC2
ENSG00000197483	19	55987699	55995854	34	9	66849	0.59157	0.27707	ZNF628
ENSG00000090971	19	55996371	55998935	5	3	62461	-0.085153	0.53393	NAT14
ENSG00000179954	19	55999771	56030465	151	24	66719	-0.55365	0.71009	SSC5D
ENSG00000187550	19	56041100	56048456	43	11	57812	0.48968	0.31218	SBK2
ENSG00000231274	19	56052023	56056909	22	9	63530	0.40559	0.34252	SBK3
ENSG00000218891	19	56088899	56092211	11	3	74219	-0.49824	0.69084	ZNF579
ENSG00000179943	19	56102746	56113336	32	9	71900	-0.51145	0.69548	FIZ1
ENSG00000171443	19	56111388	56114504	8	2	74219	-3.2369	0.9994	ZNF524
ENSG00000261221	19	56116771	56128635	24	9	71769	0.52992	0.29808	ZNF865
ENSG00000179922	19	56132108	56135967	6	2	74219	1.2242	0.11043	ZNF784
ENSG00000213015	19	56146382	56154835	30	8	73705	0.25705	0.39857	ZNF580
ENSG00000171425	19	56146825	56156988	32	9	73737	-0.034638	0.51382	ZNF581
ENSG00000173581	19	56152428	56164527	26	6	69103	-1.0526	0.85373	CCDC106
ENSG00000063244	19	56165512	56186081	51	9	68153	0.30284	0.38101	U2AF2
ENSG00000063245	19	56186592	56221224	135	22	68836	0.076816	0.46939	EPN1
ENSG00000185792	19	56219798	56249768	107	25	67742	0.10607	0.45776	NLRP9
ENSG00000223638	19	56270380	56274541	26	8	19949	2.4266	0.0076199	RFPL4A
ENSG00000229292	19	56280507	56284545	29	6	20977	1.2085	0.11343	RFPL4AL1
ENSG00000179873	19	56296770	56348166	324	44	66770	-0.099838	0.53976	NLRP11
ENSG00000160505	19	56347944	56393220	253	41	62356	-0.6658	0.74723	NLRP4
ENSG00000173572	19	56403065	56443702	194	24	68446	0.50969	0.30513	NLRP13
ENSG00000179709	19	56459198	56499995	175	26	71091	-0.055356	0.52207	NLRP8
ENSG00000171487	19	56511092	56573179	509	60	63757	-1.7472	0.9597	NLRP5
ENSG00000142409	19	56598732	56632649	101	17	57309	-1.3641	0.91373	ZNF787
ENSG00000167685	19	56643968	56672262	80	13	67954	0.079131	0.46846	ZNF444
ENSG00000204533	19	56662314	56663250	2	1	15427	-0.71449	0.76254	AC024580.1
ENSG00000197487	19	56687389	56697144	59	16	62473	-0.97312	0.83475	GALP
ENSG00000197213	19	56700939	56709289	43	10	65298	-1.2398	0.89248	ZSCAN5B
ENSG00000204532	19	56713670	56720821	58	13	53946	0.95478	0.16985	ZSCAN5C
ENSG00000131848	19	56732681	56879752	566	75	64106	-0.26433	0.60424	ZSCAN5A
ENSG00000267908	19	56751773	56758863	53	17	57580	0.63362	0.26316	ZSCAN5D
ENSG00000267710	19	56784138	56821819	130	18	68102	-0.8051	0.78962	AC006116.20
ENSG00000018869	19	56887413	56904914	56	19	72618	-0.34016	0.63313	ZNF582
ENSG00000198440	19	56909335	56947404	77	11	72291	1.6985	0.044702	ZNF583
ENSG00000198046	19	56950694	56989434	105	15	72098	1.1491	0.12527	ZNF667
ENSG00000196263	19	57019212	57041590	86	11	70117	-1.9427	0.97397	ZNF471
ENSG00000196867	19	57050317	57068169	55	13	73378	-1.0515	0.85349	ZFP28
ENSG00000197016	19	57078880	57100279	74	8	69621	-1.4106	0.92082	ZNF470
ENSG00000197951	19	57106632	57137849	146	21	67016	0.4854	0.31369	ZNF71
ENSG00000268182	19	57154513	57167134	52	7	73088	0.81355	0.20795	SMIM17
ENSG00000127903	19	57174020	57183151	56	8	67644	-0.41521	0.66101	ZNF835
ENSG00000269699	19	57285920	57352097	107	20	71300	1.2825	0.099829	ZIM2
ENSG00000198300	19	57321445	57352096	50	11	72426	1.2813	0.10004	PEG3
ENSG00000131864	19	57630506	57643294	41	7	67731	-0.27558	0.60856	USP29
ENSG00000141946	19	57645464	57656570	64	10	66629	-0.055837	0.52226	ZIM3
ENSG00000258873	19	57665389	57678811	81	17	63677	-0.75596	0.77516	DUXA
ENSG00000083844	19	57702868	57724724	64	11	70981	-0.35458	0.63855	ZNF264
ENSG00000105146	19	57742377	57746916	15	3	70300	-0.3085	0.62115	AURKC
ENSG00000204524	19	57751973	57766503	78	9	63271	0.17077	0.4322	ZNF805
ENSG00000197714	19	57791419	57804937	49	8	72389	-0.69118	0.75527	ZNF460
ENSG00000178229	19	57831877	57842144	53	12	72000	1.5229	0.063896	ZNF543
ENSG00000131845	19	57862675	57871266	32	11	70545	-0.60521	0.72748	ZNF304
ENSG00000152433	19	57874845	57890933	44	10	69509	0.80626	0.21005	ZNF547
ENSG00000256060	19	57874879	57876721	3	2	74219	0.3677	0.35655	TRAPPC2P1
ENSG00000268133	19	57874934	57909952	89	16	71230	0.6591	0.25491	AC003002.4
ENSG00000188785	19	57901218	57912786	24	8	71769	1.1259	0.1301	ZNF548
ENSG00000269533	19	57901252	57931362	64	13	70062	0.7097	0.23895	AC003002.6
ENSG00000268533	19	57905551	57949825	83	15	70120	0.52887	0.29845	AC004076.7
ENSG00000186272	19	57922531	57933307	25	8	65930	0.45604	0.32418	ZNF17
ENSG00000186230	19	57946697	57956853	23	9	71663	0.077301	0.46919	ZNF749
ENSG00000268163	19	57949338	57988904	164	16	69805	-1.1688	0.87876	AC004076.9
ENSG00000178201	19	57966542	57967854	2	1	74219	-1.9496	0.97439	VN1R1
ENSG00000197128	19	57978031	57988938	40	4	74219	-0.6139	0.73036	ZNF772
ENSG00000105136	19	57999079	58006048	35	6	56540	-0.35714	0.63951	ZNF419
ENSG00000268107	19	57999086	58016749	101	7	59208	-0.079854	0.53182	AC003005.4
ENSG00000152439	19	58011283	58029772	133	5	70451	0.18401	0.427	ZNF773
ENSG00000121406	19	58038693	58068910	33	11	73284	0.18031	0.42846	ZNF549
ENSG00000251369	19	58046625	58071231	33	12	69721	0.49339	0.31087	ZNF550
ENSG00000083817	19	58082934	58090295	10	5	74219	0.24251	0.40419	ZNF416
ENSG00000171649	19	58089824	58105145	26	4	71958	0.88972	0.18681	ZIK1
ENSG00000183647	19	58111253	58124090	28	9	73117	-0.093598	0.53729	ZNF530
ENSG00000213762	19	58125601	58134724	25	6	74219	0.90917	0.18163	ZNF134
ENSG00000121417	19	58141761	58154147	78	4	70055	-0.15527	0.56169	ZNF211
ENSG00000180532	19	58180303	58190520	32	5	70062	0.5727	0.28342	ZSCAN4
ENSG00000204519	19	58193337	58228669	85	16	72110	0.29263	0.3849	ZNF551
ENSG00000269026	19	58193413	58264943	176	23	69104	0.49646	0.30978	AC003006.7
ENSG00000268948	19	58203868	58204128	1	1	74219	-0.88566	0.8121	AC004017.1
ENSG00000179909	19	58208735	58220579	35	8	71217	0.28578	0.38752	ZNF154
ENSG00000083814	19	58231119	58238992	19	7	68030	0.71915	0.23602	ZNF671
ENSG00000152443	19	58258164	58269527	19	7	67218	-0.60494	0.72739	ZNF776
ENSG00000083828	19	58281023	58331307	143	18	68638	0.06303	0.47487	ZNF586
ENSG00000178935	19	58315209	58326281	25	6	66547	0.88104	0.18915	ZNF552
ENSG00000268750	19	58331087	58370309	140	20	63679	0.72843	0.23318	CTD-2583A14.10
ENSG00000269343	19	58331099	58370018	139	20	64026	0.73937	0.22984	ZNF587B
ENSG00000204514	19	58360099	58400442	140	15	63369	0.74079	0.22941	ZNF814
ENSG00000198466	19	58361225	58376480	70	11	64718	0.73055	0.23253	ZNF587
ENSG00000269476	19	58388133	58427959	111	17	61229	0.39257	0.34732	CTD-2583A14.9
ENSG00000173480	19	58411664	58427978	55	10	64318	-0.14141	0.55623	ZNF417
ENSG00000196724	19	58433252	58446761	33	9	66158	-0.54906	0.70852	ZNF418
ENSG00000152454	19	58452201	58459043	13	5	67323	-0.35279	0.63788	ZNF256
ENSG00000177025	19	58469805	58485902	59	7	69710	-1.1998	0.88489	C19orf18
ENSG00000166704	19	58488421	58514717	99	10	71658	-0.26987	0.60637	ZNF606
ENSG00000176593	19	58513429	58522600	39	7	69697	0.19073	0.42437	CTD-2368P22.1
ENSG00000152467	19	58545400	58565999	46	8	70992	-1.8584	0.96845	ZSCAN1
ENSG00000176293	19	58570607	58597677	81	10	68222	1.3934	0.081745	ZNF135
ENSG00000121413	19	58595205	58629794	166	13	69168	-0.16584	0.56586	ZSCAN18
ENSG00000181894	19	58637619	58666477	108	17	65768	-0.47376	0.68217	ZNF329
ENSG00000171606	19	58694396	58724928	72	14	73576	-0.8535	0.80331	ZNF274
ENSG00000198131	19	58739960	58788815	177	17	67979	-1.6966	0.95512	ZNF544
ENSG00000269545	19	58740831	58798173	209	20	68016	-2.191	0.98577	CTD-3138B18.4
ENSG00000083842	19	58790317	58807254	59	8	66721	-2.1048	0.98234	ZNF8
ENSG00000273439	19	58790318	58807254	59	8	66721	-2.1048	0.98234	ZNF8
ENSG00000267216	19	58790332	58826563	111	22	68644	-1.4118	0.921	AC010642.1
ENSG00000182318	19	58838385	58853698	51	4	68153	-0.12793	0.5509	ZSCAN22
ENSG00000121410	19	58856544	58864865	11	2	74219	-0.3282	0.62862	A1BG
ENSG00000174586	19	58865723	58874214	15	5	73191	-0.51883	0.69806	ZNF497
ENSG00000152475	19	58878985	58892427	48	8	65645	-0.258	0.60179	ZNF837
ENSG00000083845	19	58897767	58906173	30	4	69271	-0.61701	0.73138	RPS5
ENSG00000269855	19	58907457	58908407	3	2	54622	-0.19107	0.57576	AC012313.1
ENSG00000171574	19	58912871	58929694	81	6	60238	-0.35321	0.63804	ZNF584
ENSG00000131849	19	58944181	58951589	16	4	68616	-0.78204	0.78291	ZNF132
ENSG00000249471	19	58962971	58969200	16	4	44823	-1.3608	0.91321	ZNF324B
ENSG00000083812	19	58978423	58984945	9	4	48089	-0.68094	0.75204	ZNF324
ENSG00000083838	19	58985384	58992597	18	5	73362	-1.2843	0.90047	ZNF446
ENSG00000083807	19	58990879	59023780	84	14	69915	-1.0028	0.84202	SLC27A5
ENSG00000119574	19	59024897	59050278	35	13	66535	-0.97711	0.83574	ZBTB45
ENSG00000130726	19	59055458	59062089	8	3	66870	-0.015579	0.50621	TRIM28
ENSG00000130724	19	59062933	59066491	8	4	72291	-0.073852	0.52944	CHMP2A
ENSG00000130725	19	59067079	59070327	8	4	59157	-1.1977	0.88449	UBE2M
ENSG00000099326	19	59073298	59084942	29	8	69000	-0.39708	0.65434	MZF1
ENSG00000178591	20	67891	77735	13	8	68510	-0.17327	0.56878	DEFB125
ENSG00000125788	20	123010	126392	7	3	72015	-1.1424	0.87335	DEFB126
ENSG00000088782	20	138111	139804	16	1	59521	-0.04675	0.51864	DEFB127
ENSG00000185982	20	168494	170322	7	3	72015	0.40236	0.34371	DEFB128
ENSG00000125903	20	207899	210527	16	3	64942	0.60184	0.27364	DEFB129
ENSG00000186458	20	238377	241737	17	2	67302	0.33305	0.36955	DEFB132
ENSG00000196476	20	251504	271390	142	18	67900	-2.3759	0.99125	C20orf96
ENSG00000177764	20	277737	280965	7	3	74219	0.66876	0.25183	ZCCHC3
ENSG00000177732	20	306207	310865	19	5	67218	-0.66669	0.74752	SOX12
ENSG00000125841	20	327426	340304	31	11	66135	0.85394	0.19657	NRSN2
ENSG00000101255	20	361261	378203	81	28	59512	0.68032	0.24815	TRIB3
ENSG00000125826	20	388142	411610	83	15	69969	0.19442	0.42292	RBCK1
ENSG00000125875	20	416124	443197	78	11	68745	0.23599	0.40672	TBC1D20
ENSG00000101266	20	459116	524465	134	22	66508	-1.0113	0.84406	CSNK2A1
ENSG00000125878	20	584441	591042	16	6	70545	0.7017	0.24143	TCF15
ENSG00000271303	20	627259	634014	26	8	69697	0.47862	0.3161	SRXN1
ENSG00000270299	20	627270	656444	83	25	68366	0.51576	0.30301	RP5-850E9.3
ENSG00000215397	20	642240	656823	43	13	65657	0.14913	0.44073	SCRT2
ENSG00000101276	20	740724	749131	60	14	68340	-0.3677	0.64345	SLC52A3
ENSG00000125898	20	814358	838106	115	24	66634	-0.22304	0.58825	FAM110A
ENSG00000101280	20	853296	896977	236	43	69212	0.061399	0.47552	ANGPT4
ENSG00000101282	20	939095	982907	206	29	64936	-0.37619	0.64661	RSPO4
ENSG00000125818	20	1093906	1160596	161	30	68628	-1.0986	0.86403	PSMF1
ENSG00000125895	20	1161205	1166059	13	8	60652	-0.68241	0.75251	TMEM74B
ENSG00000215595	20	1184098	1188918	12	4	74219	0.20964	0.41698	C20orf202
ENSG00000244588	20	1206700	1277065	210	29	68119	0.53327	0.29692	RAD21L1
ENSG00000101298	20	1246960	1289972	132	26	68641	0.87698	0.19025	SNPH
ENSG00000125775	20	1290619	1309883	78	23	73070	1.618	0.052833	SDCBP2
ENSG00000203630	20	1316228	1317555	2	1	74219	0.67969	0.24835	AL136531.1
ENSG00000088832	20	1349622	1373806	59	12	70968	0.96901	0.16627	FKBP1A
ENSG00000088833	20	1422807	1454487	74	17	72213	2.4403	0.0073384	NSFL1C
ENSG00000196209	20	1451386	1472233	80	12	72171	2.8654	0.0020824	SIRPB2
ENSG00000125900	20	1514897	1539489	84	15	71752	-1.6772	0.95324	SIRPD
ENSG00000260861	20	1520790	1600655	181	26	52525	-1.9168	0.97237	RP4-576H24.4
ENSG00000101307	20	1544167	1600707	101	15	38129	-1.5733	0.94217	SIRPB1
ENSG00000089012	20	1609798	1638425	117	17	69565	-0.40473	0.65716	SIRPG
ENSG00000198053	20	1875154	1920543	213	25	67916	-0.12885	0.55126	SIRPA
ENSG00000101327	20	1959403	1974732	43	8	70767	0.47667	0.3168	PDYN
ENSG00000125834	20	2082257	2157684	243	24	72093	-1.5609	0.94072	STK35
ENSG00000125780	20	2276647	2321724	164	26	68959	-1.869	0.96919	TGM3
ENSG00000166948	20	2361554	2413399	216	28	71341	-0.95541	0.83031	TGM6
ENSG00000125835	20	2442280	2451499	14	3	68918	0.27971	0.38985	SNRPB
ENSG00000256566	20	2447858	2489553	112	16	70269	-0.005699	0.50227	RP4-734P14.4
ENSG00000088876	20	2462463	2505348	118	21	69841	0.18681	0.4259	ZNF343
ENSG00000149488	20	2517253	2622430	438	31	69380	1.4499	0.073541	TMC2
ENSG00000101361	20	2632791	2639039	25	7	69516	-0.97599	0.83546	NOP56
ENSG00000101365	20	2639041	2644865	13	3	69697	-0.27702	0.60912	IDH3B
ENSG00000088881	20	2673524	2740753	200	28	65540	0.15699	0.43763	EBF4
ENSG00000088882	20	2774715	2781283	21	7	60221	0.36723	0.35673	CPXM1
ENSG00000241690	20	2795614	2798712	8	5	57593	-0.98263	0.83711	TMEM239
ENSG00000198326	20	2795614	2800930	13	6	63987	-0.62065	0.73258	TMEM239
