GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000182809	14	105939299	105946499	4	2	275488	0.88925	0.18694	CRIP2
ENSG00000213145	14	105952654	105955284	6	2	275488	-0.43501	0.66822	CRIP1
ENSG00000257341	14	105953536	105958604	7	3	275488	-0.36168	0.6412	CRIP1
ENSG00000185347	14	105956192	105965912	16	8	275488	1.8422	0.03272	C14orf80
ENSG00000184986	14	105992940	105996539	2	1	275488	1.4976	0.067122	TMEM121
ENSG00000226777	14	106383838	106391825	7	1	275488	1.7951	0.03632	KIAA0125
ENSG00000174450	15	23684645	23692381	23	2	275488	-0.4748	0.68254	GOLGA6L2
ENSG00000179455	15	23810454	23873064	160	17	275488	0.5174	0.30244	MKRN3
ENSG00000254585	15	23888691	23891175	3	1	275488	0.077005	0.46931	MAGEL2
ENSG00000182636	15	23930565	23932450	2	1	275488	-0.79955	0.78802	NDN
ENSG00000185823	15	24920541	24928593	22	6	275488	-2.8679	0.99793	NPAP1
ENSG00000128739	15	25068794	25223870	634	95	275488	-0.7484	0.77289	SNRPN
ENSG00000273173	15	25200133	25223729	38	8	275488	-1.55	0.93943	SNURF
ENSG00000214265	15	25200181	25245423	110	13	275488	-0.99342	0.83975	SNURF
ENSG00000114062	15	25582381	25684128	195	18	275488	-0.50971	0.69487	UBE3A
ENSG00000206190	15	25922420	26110317	825	83	275488	-1.4147	0.92143	ATP10A
ENSG00000166206	15	26788693	27184686	1298	117	275488	0.32973	0.3708	GABRB3
ENSG00000186297	15	27111510	27194354	250	41	275488	0.83745	0.20117	GABRA5
ENSG00000182256	15	27216429	27778373	1756	167	275488	1.077	0.14073	GABRG3
ENSG00000104044	15	28000021	28344504	995	51	275488	-0.31587	0.62395	OCA2
ENSG00000128731	15	28356186	28567298	205	15	275488	1.4419	0.074659	HERC2
ENSG00000188626	15	28947100	28983530	1	1	275488	1.3406	0.090026	GOLGA8M
ENSG00000034053	15	29129629	29410518	682	31	275488	0.23075	0.40875	APBA2
ENSG00000104059	15	29412457	29862927	1465	104	275488	0.78023	0.21763	FAM189A1
ENSG00000185115	15	29560353	29562033	2	1	275488	0.55125	0.29073	NDNL2
ENSG00000104067	15	29991571	30261068	666	54	275488	-0.60026	0.72583	TJP1
ENSG00000261794	15	30896329	30906764	2	1	275488	0.63422	0.26297	GOLGA8H
ENSG00000187951	15	30916697	31065196	275	15	275488	1.0496	0.14696	ARHGAP11B
ENSG00000198690	15	31196055	31235311	99	16	275488	0.45528	0.32445	FAN1
ENSG00000166912	15	31231144	31283810	143	15	275488	1.8212	0.03429	MTMR10
ENSG00000134160	15	31293264	31453476	551	60	275488	0.15563	0.43816	TRPM1
ENSG00000169926	15	31619058	31727868	297	34	275488	-0.82155	0.79433	KLF13
ENSG00000169918	15	31775329	32162992	1009	34	275488	-0.058035	0.52314	OTUD7A
ENSG00000175344	15	32322691	32464722	299	40	275488	0.54086	0.2943	CHRNA7
ENSG00000198826	15	32907345	32932150	41	9	275488	-0.97215	0.83451	ARHGAP11A
ENSG00000166922	15	32933877	32989299	173	43	275488	0.2079	0.41765	SCG5
ENSG00000166923	15	33010175	33026870	55	9	275488	1.6841	0.046086	GREM1
ENSG00000248905	15	33057747	33486897	1891	119	275488	0.7939	0.21363	FMN1
ENSG00000198838	15	33603163	34158303	2296	181	275488	-1.8769	0.96973	RYR3
ENSG00000169857	15	34158428	34331377	683	44	275488	0.12856	0.44885	AVEN
ENSG00000184984	15	34260921	34357291	295	19	275488	-0.48343	0.6856	CHRM5
ENSG00000134153	15	34376218	34394149	43	8	275488	-1.3259	0.90756	EMC7
ENSG00000134152	15	34432875	34502297	257	14	275488	1.034	0.15058	KATNBL1
ENSG00000128463	15	34517200	34522357	19	6	275488	0.19501	0.42269	EMC4
ENSG00000140199	15	34525460	34630261	443	19	275488	1.0205	0.15374	SLC12A6
ENSG00000182117	15	34633917	34635378	13	3	275488	1.5453	0.061132	NOP10
ENSG00000184507	15	34635516	34649938	46	12	275488	1.0628	0.14394	NUTM1
ENSG00000176454	15	34651106	34659479	20	7	275488	1.4749	0.070118	LPCAT4
ENSG00000175265	15	34671269	34880704	88	12	275488	0.1703	0.43239	GOLGA8A
ENSG00000215252	15	34817408	34880704	73	9	275488	0.23461	0.40725	GOLGA8B
ENSG00000159248	15	35043233	35047166	7	3	275488	0.7946	0.21342	GJD2
ENSG00000159251	15	35080297	35088340	26	13	275488	0.11518	0.45415	ACTC1
ENSG00000021776	15	35147732	35262040	260	16	275488	-0.50777	0.69419	AQR
ENSG00000198146	15	35270542	35280488	16	5	275488	-0.30156	0.61851	ZNF770
ENSG00000212768	15	35270552	35272268	4	2	275488	-0.46503	0.67904	AC114546.1
ENSG00000134146	15	35509546	35838394	693	37	275488	-1.4173	0.9218	DPH6
ENSG00000186073	15	36871812	37102449	606	46	275488	-1.4377	0.92474	C15orf41
ENSG00000134138	15	37181406	37393504	440	70	275488	-0.75712	0.77551	MEIS2
ENSG00000166069	15	38214140	38259925	97	12	275488	-2.0094	0.97775	TMCO5A
ENSG00000166068	15	38544527	38649450	351	10	275488	-0.27147	0.60698	SPRED1
ENSG00000171262	15	38746328	38779911	127	15	275488	0.046116	0.48161	FAM98B
ENSG00000172575	15	38780304	38857776	188	24	275488	-0.067312	0.52683	RASGRP1
ENSG00000175779	15	38988799	38992239	22	5	275488	-1.4436	0.92557	C15orf53
ENSG00000175746	15	39542885	39547046	17	4	275488	-1.4907	0.93197	C15orf54
ENSG00000137801	15	39873280	39891667	31	6	275488	-1.2846	0.90054	THBS1
ENSG00000150667	15	39892232	40075031	613	24	275488	-1.1335	0.87149	FSIP1
ENSG00000166073	15	40091233	40213093	272	30	275488	-1.394	0.91834	GPR176
ENSG00000128829	15	40226347	40327797	319	26	275488	-0.9746	0.83512	EIF2AK4
ENSG00000140319	15	40327940	40331389	12	4	275488	-0.9038	0.81695	SRP14
ENSG00000104081	15	40380091	40401093	40	11	275488	-0.89371	0.81426	BMF
ENSG00000156970	15	40453224	40513337	86	9	275488	-1.0313	0.8488	BUB1B
ENSG00000259288	15	40509629	40568597	156	37	275488	-2.1221	0.98309	RP11-133K1.2
ENSG00000137843	15	40509629	40569688	160	39	275488	-2.1725	0.98509	PAK6
ENSG00000176753	15	40542865	40545170	8	2	275488	-1.0184	0.84577	C15orf56
ENSG00000137841	15	40570377	40600136	57	11	275488	-0.49214	0.68869	PLCB2
ENSG00000230778	15	40573645	40574787	1	1	275488	0.93735	0.17429	ANKRD63
ENSG00000188549	15	40623653	40633168	25	8	275488	0.34184	0.36623	C15orf52
ENSG00000233041	15	40643234	40648635	16	6	275488	-0.41759	0.66188	PHGR1
ENSG00000140323	15	40650436	40663257	31	8	275488	-0.5665	0.71447	DISP2
ENSG00000128944	15	40674922	40686447	33	5	275488	0.003589	0.49857	KNSTRN
ENSG00000128928	15	40697686	40728146	88	10	275488	0.21211	0.41601	IVD
ENSG00000140320	15	40731920	40760441	28	9	275488	1.7262	0.042154	BAHD1
ENSG00000169105	15	40763160	40765353	1	1	275488	-0.96709	0.83325	CHST14
ENSG00000128891	15	40820882	40857256	95	9	275488	1.8115	0.035035	C15orf57
ENSG00000166133	15	40861499	40866659	12	4	275488	0.94424	0.17252	RPUSD2
ENSG00000137812	15	40886218	40956540	138	13	275488	2.1327	0.016473	CASC5
ENSG00000051180	15	40986972	41024354	82	9	275488	1.8305	0.033584	RAD51
ENSG00000137824	15	41028082	41048049	33	5	275488	1.9144	0.027784	RMDN3
ENSG00000137880	15	41056218	41059906	4	2	275488	-1.9364	0.97359	GCHFR
ENSG00000104129	15	41060067	41099675	68	10	275488	2.4374	0.0073972	DNAJC17
ENSG00000188277	15	41062159	41064643	4	2	275488	1.1233	0.13065	C15orf62
ENSG00000166140	15	41099284	41106767	22	4	275488	1.626	0.051974	ZFYVE19
ENSG00000166143	15	41107650	41120907	25	6	275488	1.2389	0.1077	PPP1R14D
ENSG00000166145	15	41136216	41150405	40	6	275488	0.3709	0.35536	SPINT1
ENSG00000104140	15	41164412	41166487	1	1	275488	-1.0413	0.85114	RHOV
ENSG00000104142	15	41186628	41196173	25	4	275488	-0.2735	0.60776	VPS18
ENSG00000128917	15	41221538	41231237	11	5	275488	-0.082075	0.53271	DLL4
ENSG00000128965	15	41245160	41248710	6	3	275488	-1.173	0.87959	CHAC1
ENSG00000128908	15	41271078	41408552	140	16	275488	-0.18405	0.57301	INO80
ENSG00000178997	15	41474923	41522941	199	12	275488	-0.04327	0.51726	EXD1
ENSG00000187446	15	41523037	41574043	112	12	275488	-0.9363	0.82544	CHP1
ENSG00000104147	15	41601466	41624819	59	8	275488	-0.4642	0.67875	OIP5
ENSG00000137804	15	41624892	41673248	96	14	275488	-0.86915	0.80762	NUSAP1
ENSG00000137806	15	41679551	41694717	37	8	275488	-0.23968	0.59471	NDUFAF1
ENSG00000137815	15	41700606	41775761	149	17	275488	-0.63308	0.73666	RTF1
ENSG00000137825	15	41785591	41795747	24	6	275488	0.22454	0.41117	ITPKA
ENSG00000062524	15	41795836	41806085	27	7	275488	0.10254	0.45917	LTK
ENSG00000103932	15	41809374	41836467	69	8	275488	0.10234	0.45924	RPAP1
ENSG00000092445	15	41849873	41871536	36	7	275488	0.17746	0.42957	TYRO3
ENSG00000174197	15	41913422	42062141	277	18	275488	0.11955	0.45242	MGA
ENSG00000137802	15	42066632	42120053	95	15	275488	1.3463	0.089096	MAPKBP1
ENSG00000268632	15	42073346	42076229	6	2	275488	0.5894	0.2778	AC073657.1
ENSG00000243789	15	42120283	42129779	38	7	275488	1.1396	0.12722	JMJD7
ENSG00000243708	15	42120283	42140345	74	10	275488	0.92117	0.17848	PLA2G4B
ENSG00000168970	15	42120293	42140353	74	10	275488	0.92117	0.17848	JMJD7-PLA2G4B
ENSG00000137877	15	42140345	42186275	140	24	275488	0.043903	0.48249	SPTBN5
ENSG00000103966	15	42190950	42264776	206	28	275488	0.35214	0.36237	EHD4
ENSG00000188089	15	42273780	42343388	334	36	275488	0.47982	0.31568	PLA2G4E
ENSG00000159337	15	42359207	42386752	117	8	275488	0.88115	0.18912	PLA2G4D
ENSG00000168907	15	42433332	42448839	53	11	275488	-0.043692	0.51743	PLA2G4F
ENSG00000166887	15	42450899	42500514	89	9	275488	0.65817	0.25521	VPS39
ENSG00000103978	15	42502730	42565861	88	13	275488	0.73719	0.2305	TMEM87A
ENSG00000214013	15	42565431	42645864	222	11	275488	0.92999	0.17619	GANC
ENSG00000092529	15	42640301	42704516	145	12	275488	1.0662	0.14316	CAPN3
ENSG00000103994	15	42705021	42783321	124	14	275488	0.62763	0.26512	ZNF106
ENSG00000092531	15	42783431	42837547	75	8	275488	0.18038	0.42843	SNAP23
ENSG00000180979	15	42834720	42841000	9	4	275488	-0.07339	0.52925	LRRC57
ENSG00000137814	15	42841008	42862192	39	7	275488	0.39693	0.34571	HAUS2
ENSG00000159433	15	42867857	43013179	162	14	275488	0.64033	0.26098	STARD9
ENSG00000140326	15	43015757	43029324	27	4	275488	1.1105	0.1334	CDAN1
ENSG00000128881	15	43030932	43213007	203	24	275488	1.4435	0.07444	TTBK2
ENSG00000159459	15	43235095	43398311	177	18	275488	1.2958	0.097529	UBR1
ENSG00000166947	15	43398423	43513481	115	22	275488	1.4632	0.071702	EPB42
ENSG00000137842	15	43415477	43477344	67	15	275488	1.7128	0.043375	TMEM62
ENSG00000166946	15	43477316	43487396	11	4	275488	0.99601	0.15962	CCNDBP1
ENSG00000104055	15	43524793	43559055	53	8	275488	2.5568	0.0052813	TGM5
ENSG00000159495	15	43568478	43594453	40	6	275488	2.5073	0.0060823	TGM7
ENSG00000168806	15	43619974	43622803	4	2	275488	0.97782	0.16408	LCMT2
ENSG00000168803	15	43622872	43646096	56	7	275488	1.5651	0.05878	ADAL
ENSG00000140265	15	43650370	43663223	25	4	275488	1.6995	0.044609	ZSCAN29
ENSG00000137822	15	43661419	43699293	59	6	275488	1.3655	0.086049	TUBGCP4
ENSG00000067369	15	43699407	43802926	204	13	275488	1.7827	0.037318	TP53BP1
ENSG00000166963	15	43803156	43823818	23	6	275488	1.8363	0.033156	MAP1A
ENSG00000168781	15	43825660	43882430	37	7	275488	1.4216	0.077576	PPIP5K1
ENSG00000237289	15	43885252	43897099	17	2	275488	0.7776	0.2184	CKMT1B
ENSG00000242866	15	43891596	44010458	120	13	275488	1.618	0.052836	STRC
ENSG00000166762	15	43920701	43960316	60	9	275488	1.631	0.051448	CATSPER2
ENSG00000223572	15	43985084	43991420	6	3	275488	0.94725	0.17175	CKMT1A
ENSG00000167004	15	44038590	44065477	39	6	275488	1.2359	0.10825	PDIA3
ENSG00000128886	15	44064798	44069741	5	2	275488	0.54831	0.29174	ELL3
ENSG00000262560	15	44064815	44091331	37	6	275488	1.3068	0.095636	RP11-296A16.1
ENSG00000140264	15	44069285	44094787	36	6	275488	1.2825	0.099829	SERF2
ENSG00000268488	15	44075041	44075231	2	1	275488	0.42334	0.33602	AC018512.1
ENSG00000184716	15	44086360	44092419	6	3	275488	0.9581	0.16901	SERINC4
ENSG00000242028	15	44088340	44095241	8	3	275488	0.69046	0.24495	HYPK
ENSG00000140259	15	44096690	44117000	30	4	275488	0.70104	0.24164	MFAP1
ENSG00000092470	15	44119161	44160617	55	5	275488	0.37998	0.35198	WDR76
ENSG00000171877	15	44162962	44487450	499	24	275488	-0.030064	0.51199	FRMD5
ENSG00000166734	15	44580927	44707956	184	8	275488	1.1054	0.13449	CASC4
ENSG00000137770	15	44719432	44821236	170	11	275488	1.1237	0.13057	CTDSPL2
ENSG00000104131	15	44829255	44855227	35	4	275488	1.1189	0.1316	EIF3J
ENSG00000104133	15	44854894	44955876	60	27	275488	-1.0959	0.86344	SPG11
ENSG00000229474	15	44957930	45003514	32	14	275488	-1.8239	0.96592	PATL2
ENSG00000166710	15	45003675	45011075	16	5	275488	-0.49859	0.69096	B2M
ENSG00000185880	15	45021186	45060027	130	11	275488	-0.60049	0.72591	TRIM69
ENSG00000167014	15	45248900	45271427	69	6	275488	-0.53949	0.70522	C15orf43
ENSG00000140263	15	45315302	45369383	113	16	275488	-0.67621	0.75055	SORD
ENSG00000140279	15	45384848	45406542	44	5	275488	1.0872	0.13848	DUOX2
ENSG00000140274	15	45406519	45410619	7	1	275488	0.16894	0.43292	DUOXA2
ENSG00000140254	15	45409569	45422136	27	9	275488	0.44888	0.32676	DUOXA1
ENSG00000137857	15	45422131	45457774	86	13	275488	0.42726	0.33459	DUOX1
ENSG00000138606	15	45459412	45493373	62	11	275488	0.77428	0.21938	SHF
ENSG00000137860	15	45544428	45568149	61	2	275488	-0.43081	0.6667	SLC28A2
ENSG00000171766	15	45653322	45694525	79	6	275488	-1.377	0.91575	GATM
ENSG00000171763	15	45694529	45713617	27	4	275488	-1.9282	0.97309	SPATA5L1
ENSG00000166920	15	45722727	45740959	21	6	275488	-1.9659	0.97535	C15orf48
ENSG00000104154	15	45771809	45815005	38	7	275488	-0.21719	0.58597	SLC30A4
ENSG00000104164	15	45879321	45908197	30	8	275488	0.33106	0.3703	BLOC1S6
ENSG00000260170	15	45879549	45968512	244	30	275488	-1.5033	0.93361	RP11-96O20.4
ENSG00000137767	15	45923346	45983492	250	36	275488	-1.8722	0.96941	SQRDL
ENSG00000137872	15	47476298	48066420	1746	62	275488	0.99625	0.15956	SEMA6D
ENSG00000188467	15	48413169	48434869	3	2	275488	0.58934	0.27782	SLC24A5
ENSG00000104177	15	48431625	48470714	7	5	275488	0.19883	0.4212	MYEF2
ENSG00000074803	15	48483861	48596275	147	11	275488	-0.57732	0.71814	SLC12A1
ENSG00000128951	15	48623208	48635570	7	3	275488	-0.078151	0.53115	DUT
ENSG00000166147	15	48700503	48938046	376	15	275488	0.033138	0.48678	FBN1
ENSG00000103995	15	49005125	49103343	158	19	275488	-1.346	0.91084	CEP152
ENSG00000185634	15	49115932	49255641	366	43	275488	-0.93036	0.82391	SHC4
ENSG00000255302	15	49170083	49172380	1	1	275488	0.49674	0.30969	EID1
ENSG00000138593	15	49280673	49338760	116	15	275488	0.51309	0.30394	SECISBP2L
ENSG00000166200	15	49398268	49447858	127	16	275488	0.18367	0.42714	COPS2
ENSG00000156958	15	49447853	49660066	595	19	275488	0.38004	0.35196	GALK2
ENSG00000166262	15	49619159	49913128	885	26	275488	0.33078	0.3704	FAM227B
ENSG00000140285	15	49715293	49780972	213	20	275488	0.40001	0.34457	FGF7
ENSG00000104047	15	49913177	49937333	76	7	275488	-0.63912	0.73863	DTWD1
ENSG00000104043	15	50150435	50475014	997	57	275488	-1.1934	0.88365	ATP8B4
ENSG00000140284	15	50474393	50528592	210	21	275488	-1.7505	0.95998	SLC27A2
ENSG00000140287	15	50534144	50558223	56	13	275488	-0.98897	0.83866	HDC
ENSG00000104064	15	50569389	50647605	183	11	275488	-2.2895	0.98898	GABPB1
ENSG00000138592	15	50716577	50793280	248	20	275488	-0.069664	0.52777	USP8
ENSG00000170236	15	50792759	50838905	157	17	275488	1.4028	0.080333	USP50
ENSG00000092439	15	50844670	50979012	415	18	275488	1.1461	0.12589	TRPM7
ENSG00000138600	15	50999506	51058005	206	17	275488	1.3368	0.090638	SPPL2A
ENSG00000081014	15	51200869	51298097	230	17	275488	0.76883	0.221	AP4E1
ENSG00000183578	15	51348795	51397473	109	14	275488	-0.047505	0.51894	TNFAIP8L3
ENSG00000137869	15	51500254	51630807	335	26	275488	-0.34388	0.63453	CYP19A1
ENSG00000186417	15	51633826	51700210	287	28	275488	0.86188	0.19438	GLDN
ENSG00000104093	15	51739908	51915030	419	17	275488	0.19518	0.42263	DMXL2
ENSG00000104112	15	51973550	52013223	89	13	275488	-0.58326	0.72014	SCG3
ENSG00000140280	15	52015208	52043782	76	7	275488	-0.35087	0.63716	LYSMD2
ENSG00000128872	15	52043758	52108565	179	12	275488	-0.61826	0.7318	TMOD2
ENSG00000138594	15	52121825	52239492	282	10	275488	-1.4402	0.9251	TMOD3
ENSG00000166477	15	52230222	52264003	76	6	275488	-1.3458	0.91082	LEO1
ENSG00000069956	15	52244303	52358462	243	24	275488	-2.1046	0.98234	MAPK6
ENSG00000137875	15	52401460	52404972	10	2	275488	0.37713	0.35304	BCL2L10
ENSG00000069966	15	52413117	52483566	212	21	275488	0.94701	0.17182	GNB5
ENSG00000128833	15	52484519	52587995	276	29	275488	-0.60522	0.72748	MYO5C
ENSG00000197535	15	52599480	52821247	595	16	275488	-1.6615	0.95169	MYO5A
ENSG00000128989	15	52839242	52862080	67	8	275488	-0.065386	0.52607	ARPP19
ENSG00000047346	15	52873514	53002014	255	23	275488	0.5584	0.28829	FAM214A
ENSG00000169856	15	53049637	53083273	79	19	275488	1.0323	0.15097	ONECUT1
ENSG00000166415	15	53805938	54055075	1007	40	275488	0.41355	0.3396	WDR72
ENSG00000137766	15	54305101	54920806	2523	101	275488	-0.40034	0.65555	UNC13C
ENSG00000137876	15	55473004	55489265	59	9	275488	0.7311	0.23236	RSL24D1
ENSG00000069974	15	55495164	55611311	408	36	275488	0.75514	0.22508	RAB27A
ENSG00000069943	15	55611158	55647846	123	17	275488	0.93585	0.17467	PIGB
ENSG00000260916	15	55632230	55700708	246	20	275488	0.91813	0.17928	CCPG1
ENSG00000261652	15	55700746	55710962	47	8	275488	1.1995	0.11517	C15orf65
ENSG00000256061	15	55702723	55800432	305	21	275488	1.2004	0.11499	DYX1C1
ENSG00000171016	15	55831088	55881145	209	17	275488	1.0122	0.15572	PYGO1
ENSG00000166450	15	55903744	56035288	332	23	275488	-0.5998	0.72568	PRTG
ENSG00000069869	15	56119120	56285944	661	24	275488	-1.0794	0.85979	NEDD4
ENSG00000181827	15	56379478	56535483	446	20	275488	-0.24223	0.5957	RFX7
ENSG00000151575	15	56536207	56738195	584	23	275488	0.63854	0.26156	TEX9
ENSG00000138587	15	56713742	56757335	97	14	275488	0.4205	0.33706	MNS1
ENSG00000137871	15	56922379	57210769	571	23	275488	0.46773	0.31999	ZNF280D
ENSG00000140262	15	57210821	57591479	958	22	275488	1.9312	0.026726	TCF12
ENSG00000128849	15	57668165	57842925	719	73	275488	-2.2574	0.98801	CGNL1
ENSG00000137878	15	57884106	58006943	455	37	275488	0.0090094	0.49641	GCOM1
ENSG00000263155	15	57884139	57977562	390	29	275488	0.15411	0.43876	MYZAP
ENSG00000255529	15	57884231	58074960	673	63	275488	0.39227	0.34743	POLR2M
ENSG00000128918	15	58245622	58790065	2110	132	275488	0.44026	0.32988	ALDH1A2
ENSG00000103569	15	58430368	58478110	195	27	275488	0.3969	0.34572	AQP9
ENSG00000166035	15	58702768	58861151	611	83	275488	0.9607	0.16835	LIPC
ENSG00000137845	15	58887403	59042177	305	18	275488	1.2929	0.098027	ADAM10
ENSG00000128923	15	59063391	59154099	199	20	275488	0.83258	0.20254	FAM63B
ENSG00000157450	15	59157374	59389618	487	35	275488	0.4443	0.32841	RNF111
ENSG00000137776	15	59171244	59225852	72	10	275488	0.282	0.38897	SLTM
ENSG00000157456	15	59397277	59417244	32	9	275488	-0.62104	0.73271	CCNB2
ENSG00000157483	15	59427113	59665099	758	60	275488	-0.57824	0.71845	MYO1E
ENSG00000171989	15	59499042	59500705	13	3	275488	-0.34957	0.63667	LDHAL6B
ENSG00000157470	15	59664892	59815748	478	43	275488	0.32078	0.37419	FAM81A
ENSG00000140297	15	59887074	59932438	175	27	275488	0.11734	0.4533	GCNT3
ENSG00000140307	15	59930261	59949740	60	7	275488	0.43557	0.33157	GTF2A2
ENSG00000140299	15	59951345	59981733	137	6	275488	0.75846	0.22409	BNIP2
ENSG00000171956	15	60296421	60353929	154	18	275488	1.2805	0.10018	FOXB1
ENSG00000182718	15	60639333	60695082	140	23	275488	-1.4557	0.92726	ANXA2
ENSG00000128915	15	60711808	60771359	111	10	275488	-1.153	0.87554	NARG2
ENSG00000069667	15	60780483	61521518	2084	205	275488	-1.7925	0.96347	RORA
ENSG00000129003	15	62144588	62352672	560	22	275488	-0.099967	0.53981	VPS13C
ENSG00000198535	15	62359176	62363116	6	2	275488	0.08271	0.46704	C2CD4A
ENSG00000205502	15	62455734	62457482	6	3	275488	-0.080342	0.53202	C2CD4B
ENSG00000171914	15	62682725	63136830	1285	107	275488	-0.28264	0.61127	TLN2
ENSG00000259458	15	62929371	62937490	21	9	275488	0.23816	0.40588	RP11-625H11.1
ENSG00000140416	15	63334831	63364114	102	15	275488	0.96013	0.16849	TPM1
ENSG00000103642	15	63413999	63434260	55	6	275488	0.73332	0.23168	LACTB
ENSG00000185088	15	63418071	63450220	111	14	275488	1.7217	0.042558	RPS27L
ENSG00000166128	15	63481668	63559981	184	25	275488	2.0187	0.021758	RAB8B
ENSG00000138613	15	63568217	63601325	82	17	275488	2.6518	0.0040027	APH1B
ENSG00000074410	15	63613577	63674360	146	25	275488	1.9091	0.028125	CA12
ENSG00000140455	15	63796793	63886839	215	20	275488	2.7954	0.0025922	USP3
ENSG00000197361	15	63889552	63894627	10	4	275488	2.7893	0.0026407	FBXL22
ENSG00000103657	15	63900817	64126141	569	20	275488	2.4055	0.0080747	HERC1
ENSG00000035664	15	64199235	64364232	531	29	275488	0.10399	0.45859	DAPK2
ENSG00000166797	15	64364758	64386217	52	7	275488	-1.0432	0.85158	FAM96A
ENSG00000028528	15	64386322	64438289	91	13	275488	-0.92035	0.82131	SNX1
ENSG00000157734	15	64443914	64449680	10	4	275488	-0.48526	0.68626	SNX22
ENSG00000166794	15	64448011	64455404	16	5	275488	-1.2981	0.90288	PPIB
ENSG00000169118	15	64457716	64648442	338	17	275488	-1.3251	0.90743	CSNK1G1
ENSG00000259316	15	64472547	64665980	350	18	275488	-1.2917	0.90177	CTD-2116N17.1
ENSG00000166803	15	64657193	64679886	44	7	275488	-1.1308	0.87094	KIAA0101
ENSG00000103671	15	64679947	64747502	118	18	275488	-1.6949	0.95495	TRIP4
ENSG00000180357	15	64752941	64978264	423	23	275488	-0.60274	0.72666	ZNF609
ENSG00000180304	15	64979772	64995480	23	6	275488	-0.039253	0.51566	OAZ2
ENSG00000166831	15	65032091	65067786	95	13	275488	-0.6985	0.75757	RBPMS2
ENSG00000140451	15	65107831	65117867	39	7	275488	0.31239	0.37737	PIF1
ENSG00000249240	15	65134082	65223118	260	19	275488	1.6869	0.045807	AC069368.3
ENSG00000241839	15	65134088	65160206	79	10	275488	1.2129	0.11259	PLEKHO2
ENSG00000166839	15	65204101	65251042	125	22	275488	1.3103	0.095053	ANKDD1A
ENSG00000090487	15	65255362	65282648	85	10	275488	-0.87911	0.81033	SPG21
ENSG00000103707	15	65294845	65321977	74	12	275488	-1.618	0.94717	MTFMT
ENSG00000186198	15	65337708	65345734	11	3	275488	-1.7233	0.95758	SLC51B
ENSG00000103710	15	65345679	65369028	49	10	275488	-0.66926	0.74833	RASL12
ENSG00000234438	15	65369154	65372276	10	3	275488	0.25485	0.39942	KBTBD13
ENSG00000246922	15	65385338	65407535	19	7	275488	2.076	0.018947	UBAP1L
ENSG00000090470	15	65409717	65426174	11	5	275488	1.395	0.081514	PDCD7
ENSG00000166855	15	65440557	65477680	35	8	275488	2.0559	0.019898	CLPX
ENSG00000138615	15	65488337	65503826	26	4	275488	0.50439	0.30699	CILP
ENSG00000138617	15	65526798	65592956	171	18	275488	-0.38881	0.65129	PARP16
ENSG00000174498	15	65619465	65670378	121	25	275488	-0.71985	0.76419	IGDCC3
ENSG00000103742	15	65673802	65715410	97	23	275488	0.55049	0.29099	IGDCC4
ENSG00000074603	15	65734801	65810042	172	15	275488	0.26473	0.39561	DPP8
ENSG00000074696	15	65822756	65870687	98	9	275488	-0.034923	0.51393	PTPLAD1
ENSG00000138614	15	65871091	65903627	64	7	275488	-0.10157	0.54045	VWA9
ENSG00000074621	15	65903704	65953333	91	8	275488	0.0054553	0.49782	SLC24A1
ENSG00000174485	15	65950384	66084631	266	12	275488	-0.23334	0.59225	DENND4A
ENSG00000103769	15	66018392	66184329	340	24	275488	0.060957	0.4757	RAB11A
ENSG00000157890	15	66187417	66546085	1186	117	275488	-0.19829	0.57859	MEGF11
ENSG00000166938	15	66585555	66626236	117	21	275488	1.5605	0.059323	DIS3L
ENSG00000075131	15	66628544	66679084	138	23	275488	1.906	0.028328	TIPIN
ENSG00000169032	15	66679155	66784650	291	20	275488	2.0295	0.021201	MAP2K1
ENSG00000174446	15	66782473	66790151	14	6	275488	2.2554	0.012054	SNAPC5
ENSG00000174444	15	66790355	66816870	83	14	275488	2.3686	0.0089269	RPL4
ENSG00000174442	15	66797297	66842115	132	16	275488	2.0493	0.020217	ZWILCH
ENSG00000188501	15	66839517	66858317	48	10	275488	1.5709	0.0581	LCTL
ENSG00000259471	15	66874528	66978132	459	46	275488	-0.98623	0.83799	RP11-321F6.1
ENSG00000137834	15	66994566	67074338	231	32	275488	-0.80445	0.78943	SMAD6
ENSG00000166949	15	67356101	67487533	384	51	275488	0.37432	0.35408	SMAD3
ENSG00000259202	15	67435072	67439277	12	5	275488	-0.99343	0.83975	RP11-342M21.2
ENSG00000103591	15	67493371	67547533	106	10	275488	0.67189	0.25083	AAGAB
ENSG00000103599	15	67547138	67794598	420	23	275488	1.271	0.10187	IQCH
ENSG00000189227	15	67813406	67819628	11	3	275488	-0.17322	0.56876	C15orf61
ENSG00000137764	15	67835047	68099461	571	26	275488	0.60373	0.27301	MAP2K5
ENSG00000188779	15	68112042	68126899	34	7	275488	0.097556	0.46114	SKOR1
ENSG00000033800	15	68346517	68483096	168	22	275488	-0.21964	0.58693	PIAS1
ENSG00000129007	15	68483043	68498417	17	3	275488	-0.20579	0.58152	CALML4
ENSG00000260007	15	68486139	68522056	60	6	275488	-0.49664	0.69028	RP11-315D16.2
ENSG00000128973	15	68499330	68549549	89	7	275488	0.033223	0.48675	CLN6
